Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1064020,-,-,-,40.57,-80.02,0,353,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2022,1,1,0,30,8.5,0,0,0,8,8.5,0,0,0,0,100,117.05,0.13,968,2.1,169,0.30000000000000004,0.0000,0.0000
2022,1,1,1,30,9,0,0,0,8,9,0,0,0,0,100,128.41,0.13,968,2.2,175,0.4,0.0000,0.0000
2022,1,1,2,30,9.3,0,0,0,8,9.3,0,0,0,0,99.94,139.70000000000002,0.13,967,2.3000000000000003,180,0.5,0.0000,0.0000
2022,1,1,3,30,9.5,0,0,0,8,9.5,0,0,0,0,99.96000000000001,150.41,0.13,967,2.3000000000000003,187,0.5,0.0000,0.0000
2022,1,1,4,30,9.700000000000001,0,0,0,7,9.600000000000001,0,0,0,0,99.41,159.15,0.13,967,2.2,197,0.5,0.0000,0.0000
2022,1,1,5,30,9.9,0,0,0,7,9.8,0,0,0,0,99.59,162.39000000000001,0.13,967,2.2,210,0.5,0.0000,0.0000
2022,1,1,6,30,10.3,0,0,0,7,10.200000000000001,0,0,0,0,99.22,157.54,0.13,967,2.2,222,0.5,0.0000,0.0000
2022,1,1,7,30,10.9,0,0,0,7,10.8,0,0,0,0,99.45,148.16,0.13,967,2.3000000000000003,230,0.5,0.0000,0.0000
2022,1,1,8,30,11.200000000000001,0,0,0,7,11.200000000000001,0,0,0,0,100,137.25,0.13,967,2.4000000000000004,235,0.5,0.0000,0.0000
2022,1,1,9,30,11,0,0,0,7,11,0,0,0,0,100,125.9,0.13,967,2.5,232,0.4,0.0000,0.0000
2022,1,1,10,30,10,0,0,0,6,10,0,0,0,0,100,114.57000000000001,0.13,967,2.5,217,0.30000000000000004,0.0000,0.0000
2022,1,1,11,30,9.3,0,0,0,6,9.3,0,0,0,0,100,103.55,0.13,967,2.6,200,0.2,0.0000,0.0000
2022,1,1,12,30,9.4,0,0,0,6,9.4,0,0,0,0,100,93.10000000000001,0.13,967,2.6,194,0.2,0.0000,0.0000
2022,1,1,13,30,10,34,417,82,6,10,9,0,71,9,100,83.41,0.13,968,2.6,187,0.30000000000000004,0.0000,0.0000
2022,1,1,14,30,10.9,53,660,222,6,10.9,10,0,0,10,100,75.2,0.13,968,2.6,179,0.2,0.4882,0.3750
2022,1,1,15,30,11.700000000000001,62,770,341,6,11.600000000000001,46,0,0,46,99.29,68.77,0.13,967,2.6,172,0.2,2.3805,1.8462
2022,1,1,16,30,12.200000000000001,66,820,416,6,12,31,0,0,31,98.93,64.71000000000001,0.13,966,2.6,169,0.2,1.6570,1.2901
2022,1,1,17,30,12.600000000000001,67,829,437,6,12.3,40,0,0,40,97.79,63.51,0.13,965,2.7,194,0.2,2.1564,1.6804
2022,1,1,18,30,12.3,63,816,404,7,12.3,45,2,0,46,100,65.33,0.13,964,2.7,209,0.2,2.4475,1.9046
2022,1,1,19,30,11.5,57,767,320,6,11.5,17,0,0,17,100,69.93,0.13,964,2.7,220,0.2,0.8708,0.6744
2022,1,1,20,30,10.8,47,646,195,6,10.8,17,0,0,17,100,76.79,0.13,964,2.7,248,0.4,0.8195,0.6277
2022,1,1,21,30,10,27,354,56,6,10,8,0,100,8,100,85.27,0.13,963,2.8000000000000003,276,0.5,0.0000,0.0000
2022,1,1,22,30,9.8,0,0,0,6,9.8,0,0,0,0,100,95.21000000000001,0.13,963,2.8000000000000003,315,0.30000000000000004,0.0000,0.0000
2022,1,1,23,30,10,0,0,0,6,10,0,0,0,0,100,105.81,0.13,963,2.8000000000000003,341,0.4,0.0000,0.0000
2022,1,2,0,30,9.700000000000001,0,0,0,6,9.700000000000001,0,0,0,0,100,116.91,0.13,963,2.8000000000000003,347,0.4,0.0000,0.0000
2022,1,2,1,30,8.9,0,0,0,7,8.9,0,0,0,0,100,128.27,0.13,963,2.7,180,0.30000000000000004,0.0000,0.0000
2022,1,2,2,30,7.9,0,0,0,7,7.9,0,0,0,0,100,139.57,0.13,963,2.6,182,0.30000000000000004,0.0000,0.0000
2022,1,2,3,30,7.1000000000000005,0,0,0,6,7.1000000000000005,0,0,0,0,100,150.27,0.13,963,2.5,347,0.30000000000000004,0.0000,0.0000
2022,1,2,4,30,6.7,0,0,0,6,6.7,0,0,0,0,100,159.02,0.13,962,2.4000000000000004,334,0.30000000000000004,0.0000,0.0000
2022,1,2,5,30,6.1000000000000005,0,0,0,6,6.1000000000000005,0,0,0,0,100,162.31,0.13,962,2.4000000000000004,322,0.4,0.0000,0.0000
