Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1064020,-,-,-,40.57,-80.02,0,353,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2008,1,1,0,30,-0.8,0,0,0,1,-0.9,0,0,0,0,99.18,117.12,0.65,972,0.6000000000000001,150,0.4,0.0000,0.0000
2008,1,1,1,30,-0.30000000000000004,0,0,0,1,-0.6000000000000001,0,0,0,0,97.66,128.47,0.65,971,0.6000000000000001,141,0.5,0.0000,0.0000
2008,1,1,2,30,-0.5,0,0,0,4,-0.8,0,0,0,0,98.09,139.77,0.65,970,0.6000000000000001,131,0.4,0.0000,0.0000
2008,1,1,3,30,-0.4,0,0,0,4,-0.9,0,0,0,0,96.21000000000001,150.47,0.65,969,0.7000000000000001,131,0.5,0.0000,0.0000
2008,1,1,4,30,0.1,0,0,0,4,-1.1,0,0,0,0,91.75,159.21,0.65,967,0.8,144,0.6000000000000001,0.0000,0.0000
2008,1,1,5,30,0.6000000000000001,0,0,0,8,-1,0,0,0,0,89.05,162.42000000000002,0.65,966,1,160,0.6000000000000001,0.0000,0.0000
2008,1,1,6,30,1,0,0,0,7,-0.4,0,0,0,0,90.13,157.55,0.65,965,1.1,175,0.7000000000000001,0.0000,0.0000
2008,1,1,7,30,1.4000000000000001,0,0,0,4,0.4,0,0,0,0,93.24,148.16,0.65,964,1.2000000000000002,193,0.8,0.0000,0.0000
2008,1,1,8,30,1.8,0,0,0,7,1.1,0,0,0,0,95.06,137.24,0.65,964,0.9,211,0.9,0.0000,0.0000
2008,1,1,9,30,1.9000000000000001,0,0,0,7,1.6,0,0,0,0,98.23,125.9,0.65,965,0.7000000000000001,225,0.9,0.0000,0.0000
2008,1,1,10,30,1.2000000000000002,0,0,0,0,0.8,0,0,0,0,97.36,114.57000000000001,0.65,966,0.6000000000000001,232,1.1,0.0000,0.0000
2008,1,1,11,30,0.1,0,0,0,4,-1.3,0,0,0,0,90.06,103.55,0.65,966,0.6000000000000001,230,1.1,0.0000,0.0000
2008,1,1,12,30,-0.6000000000000001,0,0,0,4,-2.8000000000000003,0,0,0,0,84.98,93.10000000000001,0.65,966,0.6000000000000001,226,1.2000000000000002,0.0000,0.0000
2008,1,1,13,30,-0.6000000000000001,47,326,84,4,-3.4000000000000004,22,0,7,22,81.53,83.42,0.65,966,0.6000000000000001,226,1.3,0.0000,0.0000
2008,1,1,14,30,-0.4,85,573,231,4,-3.5,43,0,7,43,79.28,75.23,0.65,966,0.7000000000000001,230,1.4000000000000001,2.0985,1.6120
2008,1,1,15,30,-0.1,124,631,352,4,-3.5,93,0,0,93,78.12,68.81,0.65,966,0.7000000000000001,235,1.4000000000000001,4.8111,3.7310
2008,1,1,16,30,0,139,689,432,4,-3.3000000000000003,151,8,0,154,78.34,64.76,0.65,966,0.7000000000000001,240,1.5,8.2287,6.4062
2008,1,1,17,30,0.1,136,722,458,4,-3.1,54,0,7,54,78.81,63.57,0.65,967,0.7000000000000001,246,1.4000000000000001,2.9100,2.2676
2008,1,1,18,30,0,133,691,421,4,-2.9000000000000004,56,0,0,56,81.07000000000001,65.4,0.65,967,0.7000000000000001,250,1.4000000000000001,2.9781,2.3173
2008,1,1,19,30,-0.1,120,608,328,4,-2.7,70,0,0,70,82.33,70,0.65,968,0.7000000000000001,253,1.4000000000000001,3.5836,2.7751
2008,1,1,20,30,-0.5,85,490,196,4,-2.9000000000000004,13,0,0,13,83.91,76.86,0.65,969,0.7000000000000001,255,1.3,0.6264,0.4797
2008,1,1,21,30,-1.1,37,169,51,4,-3.3000000000000003,14,0,7,14,85.27,85.33,0.65,970,0.7000000000000001,256,1.3,0.0000,0.0000
2008,1,1,22,30,-1.8,0,0,0,4,-3.7,0,0,0,0,86.77,95.28,0.65,971,0.7000000000000001,258,1.2000000000000002,0.0000,0.0000
2008,1,1,23,30,-2.2,0,0,0,4,-4.4,0,0,0,0,85.13,105.87,0.65,971,0.7000000000000001,259,1.2000000000000002,0.0000,0.0000
2008,1,2,0,30,-3.3000000000000003,0,0,0,7,-5.1000000000000005,0,0,0,0,87.42,116.98,0.78,972,0.6000000000000001,263,1.1,0.0000,0.0000
2008,1,2,1,30,-3.8000000000000003,0,0,0,1,-5.7,0,0,0,0,86.36,128.34,0.78,972,0.6000000000000001,265,1.1,0.0000,0.0000
2008,1,2,2,30,-4.3,0,0,0,4,-6.4,0,0,0,0,85.54,139.63,0.78,972,0.6000000000000001,265,1.1,0.0000,0.0000
2008,1,2,3,30,-4.7,0,0,0,7,-6.9,0,0,0,0,84.34,150.33,0.78,972,0.6000000000000001,265,1,0.0000,0.0000
2008,1,2,4,30,-5.1000000000000005,0,0,0,7,-7.4,0,0,0,0,83.81,159.08,0.78,972,0.5,265,1,0.0000,0.0000
2008,1,2,5,30,-5.300000000000001,0,0,0,7,-7.800000000000001,0,0,0,0,82.79,162.35,0.78,973,0.5,265,1,0.0000,0.0000
2008,1,2,6,30,-5.4,0,0,0,7,-8,0,0,0,0,81.85000000000001,157.54,0.78,973,0.5,265,0.9,0.0000,0.0000
2008,1,2,7,30,-5.4,0,0,0,7,-8,0,0,0,0,81.63,148.18,0.78,973,0.5,267,0.9,0.0000,0.0000
2008,1,2,8,30,-5.300000000000001,0,0,0,1,-7.800000000000001,0,0,0,0,82.56,137.28,0.78,974,0.5,273,0.8,0.0000,0.0000
2008,1,2,9,30,-5,0,0,0,7,-7.300000000000001,0,0,0,0,83.75,125.94,0.78,974,0.5,282,0.8,0.0000,0.0000
2008,1,2,10,30,-4.7,0,0,0,7,-6.800000000000001,0,0,0,0,85.13,114.61,0.78,975,0.5,293,0.7000000000000001,0.0000,0.0000
2008,1,2,11,30,-4.6000000000000005,0,0,0,4,-6.7,0,0,0,0,85.56,103.58,0.78,976,0.4,306,0.7000000000000001,0.0000,0.0000
