Date,Temp,Rain,Wind,UV,Energy,River
2017-03-12 04:30:00,-7.9,0.4,0.7000000000000001,0.0,1444.0,16.99
2017-03-12 05:30:00,-8.0,0.4,0.7000000000000001,0.0,1445.0,16.96
2017-03-12 06:30:00,-8.1,0.4,0.7000000000000001,0.0,1462.0,16.94
2017-03-12 07:30:00,-8.4,0.4,0.7000000000000001,0.0,1478.0,16.86
2017-03-12 08:30:00,-8.6,0.4,0.7000000000000001,0.0,1521.0,16.89
2017-03-12 09:30:00,-8.700000000000001,0.4,0.7000000000000001,0.0,1546.0,16.87
2017-03-12 10:30:00,-8.5,0.4,0.7000000000000001,0.0,1584.0,16.82
2017-03-12 11:30:00,-7.7,0.4,0.7000000000000001,0.0,1608.0,16.78
2017-03-12 12:30:00,-6.0,0.4,0.6000000000000001,0.0,1610.0,16.72
2017-03-12 13:30:00,-4.7,0.4,0.7000000000000001,10.5144,1614.0,16.68
2017-03-12 14:30:00,-4.1000000000000005,0.4,0.7000000000000001,22.0718,1616.0,16.64
2017-03-12 15:30:00,-3.5,0.4,0.8,24.4722,1594.0,16.61
2017-03-12 16:30:00,-3.0,0.4,0.8,14.6512,1585.0,16.58
2017-03-12 17:30:00,-2.7,0.4,0.8,24.7047,1570.0,16.57
2017-03-12 18:30:00,-2.5,0.4,0.8,36.0409,1568.0,16.57
2017-03-12 19:30:00,-2.6,0.5,0.8,25.6765,1596.0,16.55
2017-03-12 20:30:00,-3.1,0.5,0.7000000000000001,2.814,1665.0,16.54
2017-03-12 21:30:00,-3.7,0.5,0.6000000000000001,6.3081,1705.0,16.51
2017-03-12 22:30:00,-5.2,0.5,0.5,0.0,1680.0,16.54
2017-03-12 23:30:00,-6.300000000000001,0.5,0.5,0.0,1617.0,16.52
2017-03-13 00:30:00,-8.4,0.5,0.7000000000000001,0.0,1553.0,16.51
2017-03-13 01:30:00,-9.3,0.5,0.7000000000000001,0.0,1498.0,16.49
2017-03-13 02:30:00,-9.9,0.5,0.8,0.0,1466.0,16.48
2017-03-13 03:30:00,-10.3,0.5,0.8,0.0,1463.0,16.49
2017-03-13 04:30:00,-10.4,0.6000000000000001,0.8,0.0,1478.0,16.47
2017-03-13 05:30:00,-10.2,0.6000000000000001,0.8,0.0,1490.0,16.47
2017-03-13 06:30:00,-9.9,0.6000000000000001,0.8,0.0,1559.0,16.49
2017-03-13 07:30:00,-9.6,0.6000000000000001,0.7000000000000001,0.0,1701.0,16.44
2017-03-13 08:30:00,-9.2,0.7000000000000001,0.6000000000000001,0.0,1796.0,16.39
2017-03-13 09:30:00,-8.8,0.7000000000000001,0.5,0.0,1804.0,16.37
2017-03-13 10:30:00,-8.5,0.6000000000000001,0.5,0.0,1796.0,16.37
2017-03-13 11:30:00,-7.800000000000001,0.6000000000000001,0.6000000000000001,0.0,1790.0,16.36
2017-03-13 12:30:00,-6.4,0.5,0.7000000000000001,0.0,1775.0,16.3
2017-03-13 13:30:00,-4.9,0.5,0.9,13.9402,1750.0,16.28
2017-03-13 14:30:00,-3.4000000000000004,0.5,0.9,26.7056,1714.0,16.24
2017-03-13 15:30:00,-2.0,0.6000000000000001,0.9,36.301,1670.0,16.3
2017-03-13 16:30:00,-0.5,0.6000000000000001,0.8,42.0701,1642.0,16.34
2017-03-13 17:30:00,0.7000000000000001,0.7000000000000001,0.7000000000000001,42.5561,1634.0,16.34
2017-03-13 18:30:00,1.7000000000000002,0.7000000000000001,0.6000000000000001,41.1252,1633.0,16.35
2017-03-13 19:30:00,2.1,0.8,0.5,33.7017,1641.0,16.34
2017-03-13 20:30:00,1.8,0.9,0.4,21.2749,1707.0,16.33
2017-03-13 21:30:00,0.9,0.9,0.3,9.353,1690.0,16.34
2017-03-13 22:30:00,0.0,1.0,0.4,0.0,1645.0,16.34
2017-03-13 23:30:00,-0.3,1.0,0.4,0.0,1557.0,16.31
2017-03-14 00:30:00,-0.8,1.0,0.4,0.0,1459.0,16.32
2017-03-14 01:30:00,-1.0,1.1,0.4,0.0,1375.0,16.23
2017-03-14 02:30:00,-1.4,1.1,0.4,0.0,1341.0,16.1
2017-03-14 03:30:00,-1.8,1.1,0.4,0.0,1337.0,15.99
2017-03-14 04:30:00,-2.1,1.1,0.4,0.0,1327.0,15.95
2017-03-14 05:30:00,-2.3000000000000003,1.2000000000000002,0.4,0.0,1357.0,15.96
2017-03-14 06:30:00,-2.3000000000000003,1.2000000000000002,0.4,0.0,1433.0,15.94
2017-03-14 07:30:00,-2.3000000000000003,1.2000000000000002,0.4,0.0,1558.0,15.95
2017-03-14 08:30:00,-2.4000000000000004,1.1,0.4,0.0,1674.0,15.95
2017-03-14 09:30:00,-2.6,1.1,0.4,0.0,1708.0,15.95
2017-03-14 10:30:00,-2.9000000000000004,1.0,0.5,0.0,1751.0,15.99
2017-03-14 11:30:00,-3.0,0.9,0.7000000000000001,0.0,1788.0,16.02
2017-03-14 12:30:00,-3.0,0.8,0.8,2.0026,1810.0,16.02
2017-03-14 13:30:00,-2.8000000000000003,0.8,1.0,5.6743,1814.0,16.14
2017-03-14 14:30:00,-2.6,0.7000000000000001,1.1,6.8697,1799.0,16.18
2017-03-14 15:30:00,-2.5,0.7000000000000001,1.2000000000000002,23.6214,1777.0,16.21
2017-03-14 16:30:00,-2.7,0.6000000000000001,1.3,22.6159,1778.0,16.18
2017-03-14 17:30:00,-3.3000000000000003,0.6000000000000001,1.4,33.3251,1789.0,16.16
2017-03-14 18:30:00,-4.1000000000000005,0.5,1.5,26.2518,1801.0,16.16
2017-03-14 19:30:00,-5.2,0.5,1.5,24.9322,1810.0,16.17
2017-03-14 20:30:00,-6.300000000000001,0.4,1.4,21.0852,1863.0,16.16
2017-03-14 21:30:00,-7.1000000000000005,0.4,1.3,7.4152,1880.0,16.14
2017-03-14 22:30:00,-7.6,0.4,1.2000000000000002,0.0,1808.0,16.15
2017-03-14 23:30:00,-7.800000000000001,0.4,1.1,0.0,1713.0,16.07
2017-03-15 00:30:00,-8.200000000000001,0.3,1.1,0.0,1650.0,16.03
2017-03-15 01:30:00,-8.5,0.3,1.1,0.0,1580.0,15.93
2017-03-15 02:30:00,-8.9,0.3,1.1,0.0,1560.0,15.88
2017-03-15 03:30:00,-9.1,0.3,1.1,0.0,1543.0,15.86
2017-03-15 04:30:00,-9.2,0.3,1.1,0.0,1527.0,15.8
2017-03-15 05:30:00,-9.1,0.3,1.1,0.0,1568.0,15.76
2017-03-15 06:30:00,-8.9,0.3,1.1,0.0,1637.0,15.76
