Date,Temp,Rain,Wind,UV,Energy,River
2012-03-19 10:30:00,12.3,2.7,0.3,0.0,1685.0,15.58
2012-03-19 11:30:00,13.2,2.7,0.3,0.0,1750.0,15.53
2012-03-19 12:30:00,15.2,2.7,0.4,6.2528,1758.0,15.46
2012-03-19 13:30:00,17.6,2.7,0.4,13.2585,1773.0,15.42
2012-03-19 14:30:00,19.5,2.7,0.4,22.3408,1803.0,15.41
2012-03-19 15:30:00,20.700000000000003,2.6,0.4,11.5903,1811.0,15.4
2012-03-19 16:30:00,21.6,2.6,0.4,11.8635,1816.0,15.4
2012-03-19 17:30:00,22.0,2.5,0.4,19.7005,1812.0,15.41
2012-03-19 18:30:00,22.3,2.4000000000000004,0.4,36.4489,1785.0,15.42
2012-03-19 19:30:00,22.4,2.3000000000000003,0.4,24.7626,1755.0,15.41
2012-03-19 20:30:00,22.1,2.3000000000000003,0.3,11.1917,1785.0,15.43
2012-03-19 21:30:00,20.9,2.3000000000000003,0.3,3.1673,1785.0,15.53
2012-03-19 22:30:00,18.9,2.3000000000000003,0.5,5.0051,1732.0,15.53
2012-03-19 23:30:00,17.7,2.3000000000000003,0.6000000000000001,0.0,1561.0,15.64
2012-03-20 00:30:00,15.0,2.2,0.3,0.0,1448.0,15.63
2012-03-20 01:30:00,13.9,2.1,0.2,0.0,1371.0,15.68
2012-03-20 02:30:00,13.3,2.1,0.2,0.0,1303.0,15.75
2012-03-20 03:30:00,12.7,2.0,0.2,0.0,1285.0,15.89
2012-03-20 04:30:00,12.2,2.0,0.2,0.0,1259.0,16.08
2012-03-20 05:30:00,12.0,2.0,0.3,0.0,1295.0,16.21
2012-03-20 06:30:00,11.8,2.2,0.3,0.0,1344.0,16.24
2012-03-20 07:30:00,11.6,2.3000000000000003,0.3,0.0,1506.0,16.22
2012-03-20 08:30:00,11.5,2.5,0.3,0.0,1575.0,16.22
2012-03-20 09:30:00,11.5,2.7,0.2,0.0,1600.0,16.13
2012-03-20 10:30:00,11.7,2.7,0.2,0.0,1636.0,16.04
2012-03-20 11:30:00,13.2,2.8000000000000003,0.3,0.0,1688.0,15.87
2012-03-20 12:30:00,15.4,2.8000000000000003,0.3,7.2634,1757.0,15.88
2012-03-20 13:30:00,17.900000000000002,2.8000000000000003,0.2,4.7107,1767.0,15.79
2012-03-20 14:30:00,20.9,2.9000000000000004,0.1,11.0229,1809.0,15.75
2012-03-20 15:30:00,22.9,2.9000000000000004,0.1,23.2695,1854.0,15.75
2012-03-20 16:30:00,23.700000000000003,3.0,0.1,25.7613,1859.0,15.75
2012-03-20 17:30:00,24.1,3.0,0.1,31.3021,1882.0,15.75
2012-03-20 18:30:00,24.3,3.0,0.1,35.2448,1856.0,15.76
2012-03-20 19:30:00,24.200000000000003,3.0,0.1,28.0906,1806.0,15.76
2012-03-20 20:30:00,23.700000000000003,2.9000000000000004,0.2,21.3551,1793.0,15.75
2012-03-20 21:30:00,22.200000000000003,2.8000000000000003,0.3,17.4788,1819.0,15.72
2012-03-20 22:30:00,19.200000000000003,2.8000000000000003,0.3,6.723,1746.0,15.71
2012-03-20 23:30:00,17.5,2.7,0.4,0.0,1632.0,15.66
2012-03-21 00:30:00,15.7,2.6,0.3,0.0,1504.0,15.61
2012-03-21 01:30:00,15.2,2.5,0.3,0.0,1442.0,15.49
2012-03-21 02:30:00,14.8,2.3000000000000003,0.3,0.0,1387.0,15.46
2012-03-21 03:30:00,14.3,2.3000000000000003,0.4,0.0,1352.0,15.44
2012-03-21 04:30:00,13.7,2.3000000000000003,0.4,0.0,1336.0,15.44
2012-03-21 05:30:00,13.1,2.3000000000000003,0.3,0.0,1348.0,15.44
2012-03-21 06:30:00,12.6,2.3000000000000003,0.3,0.0,1392.0,15.44
2012-03-21 07:30:00,12.3,2.3000000000000003,0.3,0.0,1536.0,15.45
2012-03-21 08:30:00,12.0,2.3000000000000003,0.3,0.0,1608.0,15.53
2012-03-21 09:30:00,11.6,2.2,0.3,0.0,1636.0,15.44
2012-03-21 10:30:00,11.5,2.1,0.3,0.0,1696.0,15.5
2012-03-21 11:30:00,13.0,2.0,0.4,0.0,1752.0,15.54
2012-03-21 12:30:00,15.7,1.9,0.4,5.3592,1811.0,15.57
2012-03-21 13:30:00,18.7,1.9,0.4,18.1603,1841.0,15.54
2012-03-21 14:30:00,21.1,1.9,0.4,29.3164,1863.0,15.55
2012-03-21 15:30:00,22.5,1.9,0.5,38.6395,1872.0,15.55
2012-03-21 16:30:00,23.4,2.0,0.5,44.3609,1860.0,15.54
2012-03-21 17:30:00,23.8,2.0,0.5,41.0223,1863.0,15.62
2012-03-21 18:30:00,23.8,2.0,0.5,43.9052,1842.0,15.5
2012-03-21 19:30:00,23.8,2.1,0.5,37.7451,1785.0,15.37
2012-03-21 20:30:00,23.1,2.1,0.4,28.3624,1784.0,15.34
2012-03-21 21:30:00,21.200000000000003,2.1,0.3,17.0942,1793.0,15.34
2012-03-21 22:30:00,18.2,2.1,0.3,6.6302,1709.0,15.26
2012-03-21 23:30:00,16.5,2.1,0.3,0.0,1600.0,15.33
2012-03-22 00:30:00,15.6,2.0,0.4,0.0,1512.0,15.32
2012-03-22 01:30:00,14.9,2.0,0.4,0.0,1427.0,15.34
2012-03-22 02:30:00,14.1,2.0,0.4,0.0,1363.0,15.35
2012-03-22 03:30:00,13.4,1.9,0.4,0.0,1308.0,15.32
2012-03-22 04:30:00,12.9,1.9,0.3,0.0,1310.0,15.38
2012-03-22 05:30:00,12.6,1.9,0.3,0.0,1339.0,15.53
2012-03-22 06:30:00,12.1,1.9,0.3,0.0,1397.0,15.48
2012-03-22 07:30:00,11.5,1.9,0.3,0.0,1541.0,15.59
2012-03-22 08:30:00,11.0,1.9,0.2,0.0,1607.0,15.67
2012-03-22 09:30:00,10.6,1.9,0.3,0.0,1651.0,15.7
2012-03-22 10:30:00,10.7,1.8,0.4,0.0,1682.0,15.63
2012-03-22 11:30:00,12.6,1.8,0.4,0.0,1751.0,15.48
2012-03-22 12:30:00,15.8,1.7000000000000002,0.2,8.2435,1819.0,15.48
2012-03-22 13:30:00,18.9,1.7000000000000002,0.1,19.4189,1845.0,15.29
2012-03-22 14:30:00,21.9,1.6,0.1,30.8858,1875.0,15.22
2012-03-22 15:30:00,24.1,1.6,0.2,40.26,1917.0,15.19
2012-03-22 16:30:00,25.200000000000003,1.6,0.2,46.1239,1910.0,15.18
2012-03-22 17:30:00,25.700000000000003,1.7000000000000002,0.2,48.0224,1916.0,15.18
2012-03-22 18:30:00,25.8,1.7000000000000002,0.2,45.7213,1896.0,15.15
2012-03-22 19:30:00,25.9,1.8,0.2,39.3516,1864.0,15.07
2012-03-22 20:30:00,26.200000000000003,1.8,0.2,29.7987,1857.0,15.18
2012-03-22 21:30:00,25.0,1.8,0.3,18.3279,1871.0,15.26
2012-03-22 22:30:00,22.1,1.8,0.7000000000000001,7.3975,1785.0,15.28
2012-03-22 23:30:00,20.700000000000003,1.8,0.9,0.0,1626.0,15.35
2012-03-23 00:30:00,17.6,1.8,0.9,0.0,1540.0,15.45
2012-03-23 01:30:00,15.9,1.8,0.8,0.0,1421.0,15.41
2012-03-23 02:30:00,14.4,1.7000000000000002,0.6000000000000001,0.0,1360.0,15.46
2012-03-23 03:30:00,13.3,1.7000000000000002,0.4,0.0,1310.0,15.45
2012-03-23 04:30:00,12.6,1.7000000000000002,0.3,0.0,1312.0,15.44
2012-03-23 05:30:00,12.1,1.7000000000000002,0.3,0.0,1357.0,15.45
2012-03-23 06:30:00,11.7,1.7000000000000002,0.3,0.0,1407.0,15.45
2012-03-23 07:30:00,11.4,1.7000000000000002,0.3,0.0,1546.0,15.37
2012-03-23 08:30:00,11.1,1.7000000000000002,0.3,0.0,1626.0,15.33
2012-03-23 09:30:00,10.8,1.7000000000000002,0.3,0.0,1647.0,15.32
2012-03-23 10:30:00,10.9,1.6,0.3,0.0,1733.0,15.26
2012-03-23 11:30:00,13.0,1.6,0.3,0.0,1811.0,15.2
2012-03-23 12:30:00,16.2,1.6,0.3,8.4983,1873.0,15.09
2012-03-23 13:30:00,19.4,1.6,0.3,19.839,1890.0,15.02
2012-03-23 14:30:00,22.5,1.7000000000000002,0.3,31.5581,1936.0,14.97
2012-03-23 15:30:00,24.700000000000003,1.8,0.4,41.1847,1929.0,15.01
2012-03-23 16:30:00,25.9,1.9,0.4,47.2376,1932.0,15.0
2012-03-23 17:30:00,26.6,2.1,0.3,48.9605,1941.0,14.97
2012-03-23 18:30:00,26.9,2.4000000000000004,0.3,46.5915,1889.0,14.92
2012-03-23 19:30:00,26.700000000000003,2.6,0.3,40.0313,1849.0,14.91
2012-03-23 20:30:00,25.700000000000003,2.9000000000000004,0.3,30.3411,1823.0,14.9
2012-03-23 21:30:00,23.200000000000003,3.1,0.2,18.6751,1832.0,14.91
2012-03-23 22:30:00,20.4,3.4000000000000004,0.2,7.5933,1757.0,14.87
2012-03-23 23:30:00,19.3,3.5,0.2,0.0,1633.0,14.76
