Date,Temp,Rain,Wind,UV,Energy,River
2014-11-02 02:30:00,0.4,0.6000000000000001,0.2,0.0,1240.0,14.9
2014-11-02 03:30:00,0.2,0.6000000000000001,0.2,0.0,1238.0,14.89
2014-11-02 04:30:00,0.1,0.6000000000000001,0.2,0.0,1198.0,14.89
2014-11-02 05:30:00,0.0,0.6000000000000001,0.2,0.0,1188.0,14.89
2014-11-02 06:30:00,-0.1,0.7000000000000001,0.2,0.0,1217.0,14.89
2014-11-02 07:30:00,-0.3,0.7000000000000001,0.2,0.0,1275.0,14.9
2014-11-02 08:30:00,-0.4,0.6000000000000001,0.2,0.0,1275.0,14.9
2014-11-02 09:30:00,-0.5,0.6000000000000001,0.1,0.0,1331.0,14.87
2014-11-02 10:30:00,-0.7000000000000001,0.6000000000000001,0.1,0.0,1392.0,14.81
2014-11-02 11:30:00,-0.8,0.5,0.1,0.0,1394.0,14.76
2014-11-02 12:30:00,0.1,0.4,0.2,0.0,1375.0,14.75
2014-11-02 13:30:00,1.8,0.4,0.2,5.9588,1363.0,14.75
2014-11-02 14:30:00,3.5,0.4,0.2,22.6318,1380.0,14.69
2014-11-02 15:30:00,5.1000000000000005,0.4,0.2,30.2978,1345.0,14.67
2014-11-02 16:30:00,6.4,0.5,0.2,34.3067,1370.0,14.64
2014-11-02 17:30:00,7.4,0.5,0.2,34.509,1428.0,14.65
2014-11-02 18:30:00,7.9,0.5,0.2,30.7267,1488.0,14.64
2014-11-02 19:30:00,7.9,0.5,0.2,23.5223,1548.0,14.63
2014-11-02 20:30:00,7.2,0.5,0.2,14.0707,1515.0,14.63
2014-11-02 21:30:00,4.9,0.6000000000000001,0.1,0.0,1512.0,14.6
2014-11-02 22:30:00,2.0,0.6000000000000001,0.1,0.0,1490.0,14.62
2014-11-02 23:30:00,0.8,0.6000000000000001,0.1,0.0,1433.0,14.54
2014-11-03 00:30:00,-0.5,0.6000000000000001,0.1,0.0,1373.0,14.62
2014-11-03 01:30:00,-1.3,0.6000000000000001,0.1,0.0,1371.0,14.55
