Date,Temp,Rain,Wind,UV,Energy,River
2009-02-06 10:30:00,-13.6,0.6000000000000001,0.7000000000000001,0.0,1913.0,14.94
2009-02-06 11:30:00,-13.5,0.6000000000000001,0.7000000000000001,0.0,1886.0,14.94
2009-02-06 12:30:00,-11.8,0.6000000000000001,0.7000000000000001,0.0,1869.0,14.94
2009-02-06 13:30:00,-8.1,0.6000000000000001,0.7000000000000001,7.7215,1837.0,14.78
2009-02-06 14:30:00,-4.6000000000000005,0.6000000000000001,0.7000000000000001,17.4469,1800.0,14.68
2009-02-06 15:30:00,-2.1,0.6000000000000001,0.8,26.4614,1749.0,14.61
2009-02-06 16:30:00,-0.2,0.6000000000000001,0.7000000000000001,32.8517,1738.0,14.6
2009-02-06 17:30:00,0.9,0.6000000000000001,0.6000000000000001,35.2627,1762.0,14.6
2009-02-06 18:30:00,1.4,0.6000000000000001,0.6000000000000001,33.4396,1758.0,14.56
2009-02-06 19:30:00,1.5,0.6000000000000001,0.5,27.6552,1833.0,14.55
2009-02-06 20:30:00,0.9,0.6000000000000001,0.4,18.9249,1803.0,14.56
2009-02-06 21:30:00,-1.2000000000000002,0.6000000000000001,0.6000000000000001,9.0897,1771.0,14.73
2009-02-06 22:30:00,-3.4000000000000004,0.6000000000000001,1.0,0.0,1716.0,14.88
2009-02-06 23:30:00,-4.2,0.6000000000000001,1.0,0.0,1635.0,15.18
2009-02-07 00:30:00,-5.9,0.6000000000000001,0.7000000000000001,0.0,1545.0,15.44
2009-02-07 01:30:00,-5.6000000000000005,0.7000000000000001,0.6000000000000001,0.0,1480.0,15.36
2009-02-07 02:30:00,-4.2,0.7000000000000001,0.6000000000000001,0.0,1434.0,15.17
2009-02-07 03:30:00,-2.5,0.8,0.7000000000000001,0.0,1412.0,15.04
2009-02-07 04:30:00,-1.5,0.9,0.7000000000000001,0.0,1383.0,15.0
2009-02-07 05:30:00,-1.4,1.1,0.7000000000000001,0.0,1388.0,14.97
2009-02-07 06:30:00,-1.2000000000000002,1.2000000000000002,0.7000000000000001,0.0,1406.0,14.88
2009-02-07 07:30:00,-0.6000000000000001,1.2000000000000002,0.7000000000000001,0.0,1463.0,14.78
2009-02-07 08:30:00,-0.1,1.3,0.7000000000000001,0.0,1499.0,14.69
2009-02-07 09:30:00,0.2,1.3,0.8,0.0,1529.0,14.71
2009-02-07 10:30:00,0.3,1.3,0.9,0.0,1559.0,14.74
2009-02-07 11:30:00,0.5,1.3,1.0,0.0,1561.0,14.78
2009-02-07 12:30:00,1.0,1.4,1.1,0.0,1567.0,14.8
2009-02-07 13:30:00,1.9,1.6,1.2000000000000002,1.7161,1554.0,14.79
2009-02-07 14:30:00,3.4000000000000004,1.7000000000000002,1.3,16.4126,1537.0,14.8
2009-02-07 15:30:00,4.6000000000000005,1.8,1.3,24.9388,1521.0,14.8
2009-02-07 16:30:00,5.800000000000001,1.9,1.4,30.8368,1520.0,14.76
2009-02-07 17:30:00,7.300000000000001,1.9,1.5,13.6522,1543.0,14.81
2009-02-07 18:30:00,8.3,2.0,1.5,11.5938,1598.0,14.81
2009-02-07 19:30:00,8.4,2.1,1.5,7.963,1627.0,14.82
2009-02-07 20:30:00,8.1,2.2,1.4,5.8407,1604.0,14.82
2009-02-07 21:30:00,7.6,2.2,1.4,0.8143,1576.0,14.82
2009-02-07 22:30:00,7.300000000000001,2.3000000000000003,1.4,0.0,1524.0,14.82
2009-02-07 23:30:00,7.300000000000001,2.3000000000000003,1.4,0.0,1451.0,14.81
2009-02-08 00:30:00,7.2,2.2,1.4,0.0,1377.0,14.82
2009-02-08 01:30:00,7.1000000000000005,2.0,1.4,0.0,1299.0,14.82
2009-02-08 02:30:00,7.0,1.8,1.3,0.0,1246.0,14.88
2009-02-08 03:30:00,6.9,1.7000000000000002,1.3,0.0,1207.0,14.85
2009-02-08 04:30:00,6.7,1.7000000000000002,1.2000000000000002,0.0,1189.0,14.84
2009-02-08 05:30:00,6.7,1.8,1.2000000000000002,0.0,1193.0,14.94
2009-02-08 06:30:00,6.800000000000001,1.8,1.2000000000000002,0.0,1222.0,14.96
2009-02-08 07:30:00,6.9,1.9,1.2000000000000002,0.0,1263.0,14.97
2009-02-08 08:30:00,6.9,1.9,1.1,0.0,1301.0,14.97
2009-02-08 09:30:00,6.800000000000001,1.7000000000000002,1.0,0.0,1344.0,14.97
2009-02-08 10:30:00,6.6000000000000005,1.4,1.0,0.0,1394.0,14.97
2009-02-08 11:30:00,5.7,1.1,1.0,0.0,1417.0,14.97
2009-02-08 12:30:00,4.5,0.8,1.1,0.0,1441.0,14.97
2009-02-08 13:30:00,4.0,0.7000000000000001,1.1,7.7252,1470.0,14.97
2009-02-08 14:30:00,4.7,0.6000000000000001,1.1,17.423,1469.0,14.96
2009-02-08 15:30:00,5.800000000000001,0.6000000000000001,1.1,15.9687,1481.0,15.09
2009-02-08 16:30:00,6.5,0.6000000000000001,1.1,11.6378,1487.0,15.19
2009-02-08 17:30:00,6.9,0.6000000000000001,1.1,12.8255,1506.0,15.27
2009-02-08 18:30:00,6.9,0.6000000000000001,1.1,8.7511,1553.0,15.27
2009-02-08 19:30:00,6.4,0.7000000000000001,1.1,9.1797,1671.0,15.35
2009-02-08 20:30:00,5.1000000000000005,0.7000000000000001,0.8,10.1544,1680.0,15.27
2009-02-08 21:30:00,2.0,0.7000000000000001,0.5,9.0164,1648.0,15.43
2009-02-08 22:30:00,-1.2000000000000002,0.6000000000000001,0.4,0.0,1615.0,15.65
2009-02-08 23:30:00,-2.1,0.6000000000000001,0.4,0.0,1550.0,15.9
2009-02-09 00:30:00,-3.4000000000000004,0.6000000000000001,0.4,0.0,1468.0,16.04
2009-02-09 01:30:00,-3.6,0.5,0.6000000000000001,0.0,1406.0,16.27
2009-02-09 02:30:00,-3.6,0.5,0.8,0.0,1366.0,16.5
2009-02-09 03:30:00,-4.0,0.5,0.7000000000000001,0.0,1353.0,16.59
