Date,Temp,Rain,Wind,UV,Energy,River
2011-01-13 09:30:00,-8.1,0.4,0.6000000000000001,0.0,1939.0,14.74
2011-01-13 10:30:00,-8.0,0.4,0.7000000000000001,0.0,1940.0,14.81
2011-01-13 11:30:00,-7.9,0.4,0.7000000000000001,0.0,1992.0,14.76
2011-01-13 12:30:00,-7.9,0.4,0.7000000000000001,0.0,1980.0,14.76
2011-01-13 13:30:00,-7.300000000000001,0.4,0.8,0.0,1987.0,14.73
2011-01-13 14:30:00,-6.4,0.4,0.8,7.0672,1969.0,14.73
2011-01-13 15:30:00,-5.6000000000000005,0.4,0.9,9.3872,1959.0,14.72
2011-01-13 16:30:00,-5.300000000000001,0.5,0.9,16.8235,1947.0,14.75
2011-01-13 17:30:00,-5.1000000000000005,0.5,1.0,16.7194,1979.0,14.81
2011-01-13 18:30:00,-5.0,0.5,0.9,10.0218,2032.0,14.75
2011-01-13 19:30:00,-5.2,0.5,0.8,10.1516,2086.0,14.76
2011-01-13 20:30:00,-5.7,0.5,0.6000000000000001,3.4266,2067.0,14.75
2011-01-13 21:30:00,-6.9,0.5,0.5,0.0,1994.0,14.71
2011-01-13 22:30:00,-8.1,0.5,0.5,0.0,1955.0,14.74
2011-01-13 23:30:00,-8.5,0.5,0.5,0.0,1851.0,14.73
2011-01-14 00:30:00,-9.3,0.5,0.6000000000000001,0.0,1752.0,14.76
2011-01-14 01:30:00,-9.4,0.5,0.7000000000000001,0.0,1670.0,14.71
2011-01-14 02:30:00,-9.0,0.5,0.7000000000000001,0.0,1608.0,14.67
2011-01-14 03:30:00,-8.6,0.6000000000000001,0.6000000000000001,0.0,1594.0,14.65
2011-01-14 04:30:00,-8.4,0.6000000000000001,0.5,0.0,1581.0,14.63
2011-01-14 05:30:00,-8.200000000000001,0.6000000000000001,0.4,0.0,1618.0,14.56
2011-01-14 06:30:00,-7.9,0.6000000000000001,0.4,0.0,1681.0,14.53
2011-01-14 07:30:00,-7.800000000000001,0.6000000000000001,0.4,0.0,1842.0,14.49
2011-01-14 08:30:00,-7.800000000000001,0.6000000000000001,0.4,0.0,1950.0,14.45
2011-01-14 09:30:00,-8.0,0.6000000000000001,0.4,0.0,1960.0,14.48
2011-01-14 10:30:00,-8.4,0.6000000000000001,0.4,0.0,1962.0,14.5
2011-01-14 11:30:00,-9.0,0.6000000000000001,0.5,0.0,1978.0,14.48
2011-01-14 12:30:00,-9.2,0.6000000000000001,0.6000000000000001,0.0,1990.0,14.47
2011-01-14 13:30:00,-7.7,0.6000000000000001,0.6000000000000001,0.0,1970.0,14.56
2011-01-14 14:30:00,-6.1000000000000005,0.6000000000000001,0.6000000000000001,6.3852,1946.0,14.51
2011-01-14 15:30:00,-5.300000000000001,0.6000000000000001,0.6000000000000001,8.9275,1919.0,14.56
2011-01-14 16:30:00,-4.800000000000001,0.6000000000000001,0.6000000000000001,11.4432,1933.0,14.61
2011-01-14 17:30:00,-4.4,0.6000000000000001,0.5,12.6494,1937.0,14.64
2011-01-14 18:30:00,-4.2,0.6000000000000001,0.5,0.9711,2019.0,14.66
2011-01-14 19:30:00,-4.2,0.6000000000000001,0.4,8.6556,2012.0,14.63
2011-01-14 20:30:00,-4.6000000000000005,0.7000000000000001,0.3,3.9227,1976.0,14.64
2011-01-14 21:30:00,-5.800000000000001,0.7000000000000001,0.4,0.0,1924.0,14.71
2011-01-14 22:30:00,-6.9,0.7000000000000001,0.6000000000000001,0.0,1878.0,14.81
2011-01-14 23:30:00,-7.2,0.7000000000000001,0.6000000000000001,0.0,1790.0,14.85
2011-01-15 00:30:00,-7.800000000000001,0.7000000000000001,0.6000000000000001,0.0,1699.0,14.86
2011-01-15 01:30:00,-8.0,0.7000000000000001,0.5,0.0,1618.0,14.85
2011-01-15 02:30:00,-7.800000000000001,0.7000000000000001,0.4,0.0,1579.0,14.86
2011-01-15 03:30:00,-7.4,0.7000000000000001,0.4,0.0,1541.0,14.78
2011-01-15 04:30:00,-7.1000000000000005,0.8,0.4,0.0,1560.0,14.73
2011-01-15 05:30:00,-7.0,0.8,0.4,0.0,1569.0,14.59
2011-01-15 06:30:00,-6.9,0.9,0.4,0.0,1595.0,14.53
2011-01-15 07:30:00,-6.800000000000001,0.9,0.4,0.0,1637.0,14.53
2011-01-15 08:30:00,-6.7,0.9,0.5,0.0,1684.0,14.49
2011-01-15 09:30:00,-6.5,1.0,0.5,0.0,1717.0,14.62
2011-01-15 10:30:00,-6.300000000000001,1.0,0.6000000000000001,0.0,1764.0,14.52
2011-01-15 11:30:00,-6.1000000000000005,0.9,0.7000000000000001,0.0,1804.0,14.52
2011-01-15 12:30:00,-5.7,0.9,0.7000000000000001,0.0,1816.0,14.5
2011-01-15 13:30:00,-4.6000000000000005,0.9,0.8,0.0,1804.0,14.52
2011-01-15 14:30:00,-3.1,1.0,1.1,3.4905,1763.0,14.46
2011-01-15 15:30:00,-1.6,1.1,1.3,11.289,1780.0,14.51
2011-01-15 16:30:00,-0.6000000000000001,1.1,1.3,10.3209,1755.0,14.39
2011-01-15 17:30:00,-0.2,1.2000000000000002,1.3,10.5897,1773.0,14.39
2011-01-15 18:30:00,-0.1,1.2000000000000002,1.3,12.8031,1832.0,14.38
2011-01-15 19:30:00,-0.1,1.1,1.2000000000000002,5.3274,1834.0,14.35
2011-01-15 20:30:00,-0.3,1.0,1.0,3.6841,1809.0,14.36
2011-01-15 21:30:00,-0.6000000000000001,0.9,0.9,0.0,1799.0,14.45
2011-01-15 22:30:00,-1.1,0.8,0.9,0.0,1768.0,14.55
2011-01-15 23:30:00,-1.4,0.8,0.8,0.0,1710.0,14.68
2011-01-16 00:30:00,-3.0,0.7000000000000001,0.8,0.0,1625.0,14.72
2011-01-16 01:30:00,-4.1000000000000005,0.7000000000000001,0.6000000000000001,0.0,1554.0,14.75
2011-01-16 02:30:00,-5.300000000000001,0.7000000000000001,0.6000000000000001,0.0,1514.0,14.74
2011-01-16 03:30:00,-6.1000000000000005,0.7000000000000001,0.6000000000000001,0.0,1494.0,14.7
2011-01-16 04:30:00,-6.800000000000001,0.7000000000000001,0.6000000000000001,0.0,1485.0,14.6
2011-01-16 05:30:00,-7.5,0.6000000000000001,0.6000000000000001,0.0,1510.0,14.54
2011-01-16 06:30:00,-7.7,0.6000000000000001,0.6000000000000001,0.0,1529.0,14.36
2011-01-16 07:30:00,-7.5,0.5,0.6000000000000001,0.0,1554.0,14.28
2011-01-16 08:30:00,-7.7,0.5,0.7000000000000001,0.0,1605.0,14.26
2011-01-16 09:30:00,-8.700000000000001,0.4,0.6000000000000001,0.0,1654.0,14.26
2011-01-16 10:30:00,-9.9,0.4,0.7000000000000001,0.0,1663.0,14.24
2011-01-16 11:30:00,-10.6,0.4,0.8,0.0,1693.0,14.24
2011-01-16 12:30:00,-10.5,0.4,0.8,0.0,1704.0,14.24
2011-01-16 13:30:00,-8.8,0.4,0.7000000000000001,0.0,1695.0,14.24
2011-01-16 14:30:00,-6.800000000000001,0.4,0.6000000000000001,13.4356,1672.0,14.29
2011-01-16 15:30:00,-5.800000000000001,0.4,0.7000000000000001,21.6081,1701.0,14.28
2011-01-16 16:30:00,-5.1000000000000005,0.5,0.6000000000000001,15.7427,1711.0,14.33
2011-01-16 17:30:00,-4.6000000000000005,0.5,0.6000000000000001,21.1501,1749.0,14.35
2011-01-16 18:30:00,-4.3,0.5,0.6000000000000001,26.9393,1882.0,14.39
2011-01-16 19:30:00,-4.6000000000000005,0.5,0.5,21.3465,1927.0,14.39
2011-01-16 20:30:00,-5.7,0.5,0.5,13.2868,1878.0,14.39
2011-01-16 21:30:00,-8.200000000000001,0.5,0.6000000000000001,0.0,1852.0,14.39
2011-01-16 22:30:00,-10.3,0.5,0.8,0.0,1848.0,14.38
2011-01-16 23:30:00,-10.9,0.5,0.8,0.0,1766.0,14.48
2011-01-17 00:30:00,-11.0,0.5,0.8,0.0,1681.0,14.4
2011-01-17 01:30:00,-11.0,0.5,0.8,0.0,1607.0,14.39
2011-01-17 02:30:00,-11.1,0.5,0.8,0.0,1584.0,14.32
2011-01-17 03:30:00,-11.2,0.5,0.8,0.0,1577.0,14.24
2011-01-17 04:30:00,-11.3,0.5,0.8,0.0,1582.0,14.21
