Date,Temp,Rain,Wind,UV,Energy,River
2015-03-18 11:30:00,-4.4,0.3,0.4,0.0,1766.0,19.18
2015-03-18 12:30:00,-2.0,0.4,0.6000000000000001,8.2526,1783.0,19.17
2015-03-18 13:30:00,0.1,0.4,0.7000000000000001,19.9539,1727.0,19.17
2015-03-18 14:30:00,1.8,0.4,0.8,31.9593,1710.0,19.16
2015-03-18 15:30:00,3.3000000000000003,0.4,0.9,41.8573,1686.0,19.18
2015-03-18 16:30:00,4.5,0.5,1.0,47.7113,1651.0,19.15
2015-03-18 17:30:00,5.4,0.5,1.0,49.7494,1650.0,19.17
2015-03-18 18:30:00,5.9,0.5,1.0,47.444,1650.0,19.11
2015-03-18 19:30:00,6.0,0.6000000000000001,1.0,40.583,1640.0,19.1
2015-03-18 20:30:00,5.4,0.6000000000000001,0.9,30.5924,1690.0,19.06
2015-03-18 21:30:00,3.9,0.6000000000000001,0.7000000000000001,18.6135,1722.0,19.06
2015-03-18 22:30:00,0.6000000000000001,0.6000000000000001,0.5,3.0981,1681.0,19.02
2015-03-18 23:30:00,-1.7000000000000002,0.6000000000000001,0.4,0.0,1590.0,19.02
2015-03-19 00:30:00,-2.6,0.6000000000000001,0.3,0.0,1503.0,19.01
2015-03-19 01:30:00,-3.0,0.6000000000000001,0.3,0.0,1471.0,19.0
2015-03-19 02:30:00,-3.5,0.7000000000000001,0.3,0.0,1372.0,19.01
2015-03-19 03:30:00,-3.5,0.7000000000000001,0.3,0.0,1383.0,19.01
2015-03-19 04:30:00,-3.4000000000000004,0.7000000000000001,0.3,0.0,1393.0,19.01
2015-03-19 05:30:00,-3.2,0.7000000000000001,0.2,0.0,1445.0,19.02
2015-03-19 06:30:00,-2.9000000000000004,0.7000000000000001,0.2,0.0,1540.0,18.99
2015-03-19 07:30:00,-2.7,0.8,0.2,0.0,1675.0,18.98
2015-03-19 08:30:00,-2.6,0.8,0.2,0.0,1766.0,18.96
2015-03-19 09:30:00,-2.7,0.7000000000000001,0.2,0.0,1737.0,18.94
2015-03-19 10:30:00,-2.7,0.7000000000000001,0.3,0.0,1758.0,18.94
2015-03-19 11:30:00,-2.0,0.7000000000000001,0.3,0.0,1724.0,18.91
2015-03-19 12:30:00,-0.4,0.7000000000000001,0.4,5.061,1737.0,18.89
2015-03-19 13:30:00,1.2000000000000002,0.7000000000000001,0.5,16.0384,1694.0,18.91
2015-03-19 14:30:00,2.9000000000000004,0.7000000000000001,0.4,25.2583,1691.0,18.87
2015-03-19 15:30:00,4.800000000000001,0.7000000000000001,0.3,30.8991,1691.0,18.86
2015-03-19 16:30:00,6.4,0.8,0.2,36.4275,1638.0,18.84
2015-03-19 17:30:00,7.5,0.8,0.2,37.0968,1633.0,18.83
2015-03-19 18:30:00,8.1,0.8,0.2,39.0547,1579.0,18.83
2015-03-19 19:30:00,8.200000000000001,0.8,0.3,33.798,1578.0,18.79
2015-03-19 20:30:00,7.4,0.9,0.3,27.5162,1661.0,18.73
2015-03-19 21:30:00,5.2,0.9,0.5,14.9096,1694.0,18.68
2015-03-19 22:30:00,1.9,0.9,0.9,5.4345,1618.0,18.57
2015-03-19 23:30:00,0.3,0.9,0.9,0.0,1558.0,18.55
2015-03-20 00:30:00,-1.0,1.0,0.3,0.0,1489.0,18.49
2015-03-20 01:30:00,-0.6000000000000001,1.1,0.3,0.0,1418.0,18.44
2015-03-20 02:30:00,-0.2,1.2000000000000002,0.4,0.0,1387.0,18.43
2015-03-20 03:30:00,0.0,1.3,0.4,0.0,1357.0,18.42
2015-03-20 04:30:00,0.1,1.4,0.4,0.0,1358.0,18.36
2015-03-20 05:30:00,0.1,1.6,0.4,0.0,1391.0,18.3
2015-03-20 06:30:00,0.1,1.7000000000000002,0.4,0.0,1444.0,18.32
2015-03-20 07:30:00,0.0,1.8,0.3,0.0,1561.0,18.32
2015-03-20 08:30:00,-0.1,1.8,0.3,0.0,1691.0,18.33
2015-03-20 09:30:00,-0.2,1.8,0.3,0.0,1700.0,18.34
2015-03-20 10:30:00,0.0,1.8,0.3,0.0,1709.0,18.34
2015-03-20 11:30:00,0.2,1.8,0.4,0.0,1734.0,18.37
2015-03-20 12:30:00,0.8,1.8,0.4,1.4819,1745.0,18.37
2015-03-20 13:30:00,1.7000000000000002,1.8,0.4,1.9382,1763.0,18.42
2015-03-20 14:30:00,2.8000000000000003,1.7000000000000002,0.3,10.2448,1714.0,18.41
2015-03-20 15:30:00,4.0,1.6,0.2,16.1376,1692.0,18.46
2015-03-20 16:30:00,5.2,1.5,0.2,13.0617,1665.0,18.47
2015-03-20 17:30:00,6.2,1.3,0.3,15.2687,1639.0,18.48
