Date,Temp,Rain,Wind,UV,Energy,River
2007-11-26 11:30:00,3.1,2.9000000000000004,0.1,0.0,1755.0,15.03
2007-11-26 12:30:00,3.7,2.9000000000000004,0.1,0.0,1710.0,15.22
2007-11-26 13:30:00,4.800000000000001,3.0,0.1,0.8103,1745.0,15.25
2007-11-26 14:30:00,6.0,3.1,0.1,1.3633,1749.0,15.34
2007-11-26 15:30:00,7.0,3.2,0.1,3.8786,1757.0,15.5
2007-11-26 16:30:00,8.1,3.3000000000000003,0.1,4.6255,1771.0,15.53
2007-11-26 17:30:00,9.3,3.4000000000000004,0.1,3.9822,1797.0,15.54
2007-11-26 18:30:00,10.2,3.4000000000000004,0.1,4.3381,1870.0,15.54
2007-11-26 19:30:00,10.6,3.3000000000000003,0.1,4.7666,1865.0,15.53
2007-11-26 20:30:00,10.4,3.1,0.1,1.8243,1814.0,15.64
2007-11-26 21:30:00,9.5,3.1,0.1,0.0,1777.0,15.86
2007-11-26 22:30:00,9.5,3.0,0.1,0.0,1683.0,16.01
2007-11-26 23:30:00,10.0,2.9000000000000004,0.1,0.0,1622.0,16.25
2007-11-27 00:30:00,9.0,2.6,0.1,0.0,1507.0,16.3
2007-11-27 01:30:00,8.0,2.3000000000000003,0.1,0.0,1403.0,16.39
2007-11-27 02:30:00,6.7,1.9,0.1,0.0,1337.0,16.4
2007-11-27 03:30:00,5.7,1.6,0.2,0.0,1325.0,16.39
2007-11-27 04:30:00,4.6000000000000005,1.5,0.2,0.0,1303.0,16.37
2007-11-27 05:30:00,3.7,1.3,0.2,0.0,1362.0,16.37
2007-11-27 06:30:00,3.1,1.3,0.2,0.0,1434.0,16.37
2007-11-27 07:30:00,2.5,1.3,0.2,0.0,1561.0,16.36
2007-11-27 08:30:00,2.0,1.2000000000000002,0.2,0.0,1681.0,16.36
2007-11-27 09:30:00,1.6,1.1,0.2,0.0,1701.0,16.37
